id,region,namespace,metric,dimensions,stat,period_seconds,status,total,max,p95,peak_per_minute,p95_per_minute,observed_points,expected_intervals,missing_intervals
mb208d8cae4d2ea4ca4ee52c3,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m197ca964a113e0a11308a944,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mccc5edbb99a7e56ec7ef49f0,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9aef36cc624b57fc1d0d7604,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8aab35ea706fc019e9c8f417,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m732e3f50eccfd8759bad9ec9,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9b6aebb64cdbb1cf99420dd6,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9b8aa6630a1de6fd63b49907,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m7b4247a41e1051c0fdcec544,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb2754170fbcfbc50c24f4875,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-micro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m93cd1a179c842f7f9b6b6f9c,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8f20fc1d3fc7e59df353e94f,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m878fad9d38633c225dfade49,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf90881a18974e63f88756795,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mfd013bfb8ed208b38534db7b,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4c838448a76ead0df5ac85f1,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9076c08e06a140de3e5ddea8,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m7a628aa4f50e7b27471ea13f,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma0a7cfc5919d86aabc265010,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf12b89b80572f95f1e5ad5fd,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-premier-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m00a5f538bff85f6e63ec9964,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc27b5ba8dfa664e5bcce038a,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m3f403e7cd183c690168e6bb3,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma37f58b328af2476e0f467a1,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5139716a8e53955b8b702160,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m96b9510c81a7d9bddebe3500,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4febf9a0dce0d6501ab61f01,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m0259825656ad1529e9ccf1fa,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc1bf9075b351946d015cb79d,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9642fa9b8e5d835f3aa9ea94,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.amazon.nova-pro-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
me8192d54012dac8921dc4291,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m786ab546bb2c0fd78eed6f62,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m302f511bbcd8d9dce3e04a60,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m276e7d890b271c4f6aca2558,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m152a7f9b97c0ade44634b7e8,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m88a44f54926fdf6c03a2315e,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m287e5a50d3363f60461bd695,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m12eb57318273f1a3c389ce0f,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md8914ffdce9c90149c60d0d4,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m446928ac510cdfc009c7a790,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-haiku-20240307-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
me7eb6e725cf1a706d107c63a,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6fcaa21d1d96dd23f750b176,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m627759430104ce547e19b4a9,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
med49f1ebb60daf5ee6f3abb3,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m04911ede60186678555305ea,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
me0853623e94b8fdf9e469b40,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mdd0acf7e48057257a00df3af,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m0b58d3eeca61c3fb62ed9525,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md1d498ecb36f4397a1a1f3fc,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m716610fb6af32157f7facd30,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-3-sonnet-20240229-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md3c6475af9dbceb2bb7520bf,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m75c720a5b175e0dea01f70ed,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
mdaf31c90738b1fbbebd5e0e2,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m85e8c12dcaab1b64728b5185,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb4f4788a4da3cddc1a3fe575,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m08b0730999163009d21efc34,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma920ea3dcb890defc75a562f,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9d3a360dfc6f1a42ee4c694b,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4d49dda94d17210da8176fcc,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1f181e823a8b9aedefb5306d,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m646a8c5b0517ab3b301aa350,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m40159e2d8537bcfed709afb3,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m642a72c75938f40821a4ad3e,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m05d7c63431add67e0bfaad19,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
mea0987e1d8519c34302f8b92,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m031f47ffea3fdd1537d8eb9c,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
mab416ed558420b9d35cb980c,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m28d20e96a2d7be7a23793948,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m842fa8d714f71870cd0d4277,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8fdce27964707b2565756bd8,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-fable-5-1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m599c8fc7c007b599a2fac22f,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m49186a338c52053f07c50b99,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4196eb6cb1586a2753d8f088,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m503e3892655c37420b006731,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2db78f6329a94780c1e18be1,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m944c5586855b0800b53f5923,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m37fd1ac2d227d1f9e0c2172b,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1113fc2a7e854dac1699c2e9,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1ebf2635fe5374a94f06bb23,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m375798cd5c34bac463bb3c6c,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mdd6bc9183802ad96edd56cb0,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m7841eae0f32252504b8efd07,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2e410ab941e72862c5161a82,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md36fed897526d87e823cccab,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m601318a1fe0a186530827d05,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-1-20250805-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5866867a5ebaa28f134302b1,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m3a2ca676a0611fb664c1db56,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md0daea7c840840cd2fb0da6f,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf8d678c3e12a3d5cc2670841,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m75348a5f4ffc9830a94511ad,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m73d2f4df67269f715e89a52a,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4a6dd936ba774d9c828f0cab,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
me4e933ab8789154fc777efd1,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mad9819eae26af5aaa0301ff9,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4c007dd7751c959bd7f73d42,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-5-20251101-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m582b40fa72873d96c2f4ea51,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma1c66df14f6474769b5bdc84,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m84604fde8ae59b718c38eb6b,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9c69396b2c437b8b5e08f5e6,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
md1d339a40b74b92152752f65,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1dbab3826e5492cc9bdea97d,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2be2aac2870376b9ed8b6549,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
me72e6b120ae8ddb5581fcf44,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4cb1d39cfb42047c43e8820b,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
md598611f5b042e4f9d726f62,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-6-v1""}]",Sum,60,not_queried,,,,,,0,20159,20159
mbe851d14639def0809a65704,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,not_queried,,,,,,0,20159,20159
m34cf034ac7674d301648ffea,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,not_queried,,,,,,0,20159,20159
m09a1b5f1590f3426f906a113,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,not_queried,,,,,,0,20159,20159
m67ab72b1afe5e57ed1b39b95,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4cabedcce7a6258e7a61a890,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6c14f05af2b6fe763f1d97e8,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma668e5590ae3354359bdd9ed,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
m31f279677c7ddd469e1b08ff,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf173d153040640c4dd26e8f9,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
m25d586c55a761fbc2549812d,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6641dcad360301cff069d39b,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
me83b0d52fb554ecbb00b9a09,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8a8c0d5f36fe967d128dfdcf,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
m0bd2dbf8d49d6eb326adc548,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
me1fe25b2ede533deb3df5a66,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-8""}]",Sum,60,not_queried,,,,,,0,20159,20159
md25fa0452fd003e5b3028cf4,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma3bef571569050af1d2ef8e0,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc34ec37b0995a18fcc8c6b7b,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1301eb9232467c8c57dbd10a,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-5""}]",Sum,60,not_queried,,,,,,0,20159,20159
